	Kingdom	Supergroup	Division	Class	Order	Family	Genus	Species
ASV_10483	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_NA	Flavobacteriaceae_NA
ASV_13115	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_NA	Flavobacteriaceae_NA
ASV_2270	Eukaryota	Alveolata	Ciliophora	Heterotrichea	Heterotrichea_X	Folliculinidae	Folliculinidae_NA	Folliculinidae_NA
ASV_2335	Eukaryota	Alveolata	Ciliophora	Heterotrichea	Heterotrichea_X	Folliculinidae	Folliculinidae_NA	Folliculinidae_NA
ASV_4719	Eukaryota	Opisthokonta	Metazoa	Gastrotricha	Gastrotricha_X	Gastrotricha_XX	Gastrotricha_XX_NA	Gastrotricha_XX_NA
ASV_12165	Eukaryota	Opisthokonta	Metazoa	Gastrotricha	Gastrotricha_X	Gastrotricha_XX	Gastrotricha_XX_NA	Gastrotricha_XX_NA
ASV_14151	Eukaryota	Opisthokonta	Metazoa	Gastrotricha	Gastrotricha_X	Gastrotricha_XX	Gastrotricha_XX_NA	Gastrotricha_XX_NA
ASV_1998	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_3878	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_4189	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_4338	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_4511	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_5249	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_5447	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_5598	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_5709	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_6008	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_7428	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_7480	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_7485	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_7502	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_7838	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_7964	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_8338	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_8355	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_8426	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_8759	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_8839	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_8978	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_9062	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_9064	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_9088	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_9236	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_9282	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_9506	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_10106	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_10151	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_10366	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_10441	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_10695	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_11029	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_11340	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_11347	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_11756	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_11831	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_12236	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_12495	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_12570	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_12616	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_13014	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_13055	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_13064	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_13431	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_13546	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_14035	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_14123	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_14620	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmataceae_NA	Gemmataceae_NA
ASV_7417	Eukaryota:plas	Archaeplastida:plas	Rhodophyta:plas	Florideophyceae:plas	Gigartinales:plas	Gigartinales_X:plas	Gigartinales_X:plas_NA	Gigartinales_X:plas_NA
ASV_11978	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Goniodomataceae_NA	Goniodomataceae_NA
ASV_11633	Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Gregarinidae_NA	Gregarinidae_NA
ASV_4533	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodiniaceae_NA	Gymnodiniaceae_NA
ASV_7742	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodiniaceae_NA	Gymnodiniaceae_NA
ASV_10535	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodiniaceae_NA	Gymnodiniaceae_NA
ASV_4403	Bacteria	Bacteria_X	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halieaceae_NA	Halieaceae_NA
ASV_6004	Bacteria	Bacteria_X	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halieaceae_NA	Halieaceae_NA
ASV_12276	Bacteria	Bacteria_X	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halieaceae_NA	Halieaceae_NA
ASV_9863	Bacteria	Bacteria_X	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonadaceae_NA	Halomonadaceae_NA
ASV_5591	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Heterophryidae	Heterophryidae_NA	Heterophryidae_NA
ASV_8066	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Hypotrichia	Hypotrichia_X	Hypotrichia_X_NA	Hypotrichia_X_NA
ASV_5475	Bacteria	Bacteria_X	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacteraceae_NA	Ilumatobacteraceae_NA
ASV_6461	Bacteria	Bacteria_X	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacteraceae_NA	Ilumatobacteraceae_NA
ASV_11904	Bacteria	Bacteria_X	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacteraceae_NA	Ilumatobacteraceae_NA
ASV_237	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Hexapoda	Insecta	Insecta_NA	Insecta_NA
ASV_956	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Hexapoda	Insecta	Insecta_NA	Insecta_NA
ASV_2193	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Hexapoda	Insecta	Insecta_NA	Insecta_NA
ASV_3107	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Hexapoda	Insecta	Insecta_NA	Insecta_NA
ASV_3187	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Hexapoda	Insecta	Insecta_NA	Insecta_NA
ASV_4370	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Hexapoda	Insecta	Insecta_NA	Insecta_NA
ASV_5233	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Hexapoda	Insecta	Insecta_NA	Insecta_NA
ASV_5871	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Hexapoda	Insecta	Insecta_NA	Insecta_NA
ASV_10536	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Hexapoda	Insecta	Insecta_NA	Insecta_NA
ASV_13587	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Hexapoda	Insecta	Insecta_NA	Insecta_NA
ASV_14412	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Hexapoda	Insecta	Insecta_NA	Insecta_NA
ASV_13541	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Isosphaerales	Isosphaeraceae	Isosphaeraceae_NA	Isosphaeraceae_NA
ASV_5322	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_X_NA	Katablepharidales_X_NA
ASV_7755	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_X_NA	Katablepharidales_X_NA
ASV_4466	Bacteria	Bacteria_X	Actinobacteria	Actinobacteria_X	Kineosporiales	Kineosporiaceae	Kineosporiaceae_NA	Kineosporiaceae_NA
ASV_376	Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Labyrinthulida	Labyrinthulaceae	Labyrinthulaceae_NA	Labyrinthulaceae_NA
ASV_1130	Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Labyrinthulida	Labyrinthulaceae	Labyrinthulaceae_NA	Labyrinthulaceae_NA
ASV_9688	Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Labyrinthulida	Labyrinthulaceae	Labyrinthulaceae_NA	Labyrinthulaceae_NA
ASV_2717	Eukaryota	Alveolata	Ciliophora	Litostomatea	Haptoria_6	Lacrymariidae	Lacrymariidae_NA	Lacrymariidae_NA
ASV_4181	Eukaryota	Alveolata	Ciliophora	Litostomatea	Haptoria_6	Lacrymariidae	Lacrymariidae_NA	Lacrymariidae_NA
ASV_5659	Eukaryota	Alveolata	Ciliophora	Litostomatea	Haptoria_6	Lacrymariidae	Lacrymariidae_NA	Lacrymariidae_NA
ASV_7196	Eukaryota	Alveolata	Ciliophora	Litostomatea	Haptoria_6	Lacrymariidae	Lacrymariidae_NA	Lacrymariidae_NA
ASV_7757	Eukaryota	Alveolata	Ciliophora	Litostomatea	Haptoria_6	Lacrymariidae	Lacrymariidae_NA	Lacrymariidae_NA
ASV_8288	Eukaryota	Alveolata	Ciliophora	Litostomatea	Haptoria_6	Lacrymariidae	Lacrymariidae_NA	Lacrymariidae_NA
ASV_12807	Eukaryota	Alveolata	Ciliophora	Litostomatea	Haptoria_6	Lacrymariidae	Lacrymariidae_NA	Lacrymariidae_NA
ASV_14346	Eukaryota	Alveolata	Ciliophora	Litostomatea	Haptoria_6	Lacrymariidae	Lacrymariidae_NA	Lacrymariidae_NA
ASV_12435	Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Leotiomycetes	Leotiomycetes_NA	Leotiomycetes_NA
ASV_8521	Eukaryota	Amoebozoa	Lobosa	Tubulinea	Leptomyxida	Leptomyxidae	Leptomyxidae_NA	Leptomyxidae_NA
ASV_11290	Eukaryota	Amoebozoa	Lobosa	Tubulinea	Leptomyxida	Leptomyxidae	Leptomyxidae_NA	Leptomyxidae_NA
ASV_12993	Eukaryota	Amoebozoa	Lobosa	Tubulinea	Leptomyxida	Leptomyxidae	Leptomyxidae_NA	Leptomyxidae_NA
ASV_530	Eukaryota	Rhizaria	Cercozoa	Endomyxa	Vampyrellida	Leptophryidae	Leptophryidae_NA	Leptophryidae_NA
ASV_793	Eukaryota	Rhizaria	Cercozoa	Endomyxa	Vampyrellida	Leptophryidae	Leptophryidae_NA	Leptophryidae_NA
ASV_991	Eukaryota	Rhizaria	Cercozoa	Endomyxa	Vampyrellida	Leptophryidae	Leptophryidae_NA	Leptophryidae_NA
ASV_12565	Eukaryota	Rhizaria	Cercozoa	Endomyxa	Vampyrellida	Leptophryidae	Leptophryidae_NA	Leptophryidae_NA
ASV_15108	Eukaryota	Rhizaria	Cercozoa	Endomyxa	Vampyrellida	Leptophryidae	Leptophryidae_NA	Leptophryidae_NA
ASV_15135	Eukaryota	Rhizaria	Cercozoa	Endomyxa	Vampyrellida	Leptophryidae	Leptophryidae_NA	Leptophryidae_NA
ASV_3264	Eukaryota	Alveolata	Ciliophora	Litostomatea	Litostomatea_X	Litostomatea_XX	Litostomatea_XX_NA	Litostomatea_XX_NA
ASV_6383	Eukaryota	Alveolata	Ciliophora	Litostomatea	Litostomatea_X	Litostomatea_XX	Litostomatea_XX_NA	Litostomatea_XX_NA
ASV_6657	Eukaryota	Alveolata	Ciliophora	Litostomatea	Litostomatea_X	Litostomatea_XX	Litostomatea_XX_NA	Litostomatea_XX_NA
ASV_6774	Eukaryota	Alveolata	Ciliophora	Phyllopharyngea	Cyrtophoria_2	Lynchellidae_1	Lynchellidae_1_NA	Lynchellidae_1_NA
ASV_13761	Eukaryota	Alveolata	Ciliophora	Phyllopharyngea	Cyrtophoria_2	Lynchellidae_1	Lynchellidae_1_NA	Lynchellidae_1_NA
ASV_12013	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Malacostraca	Malacostraca_NA	Malacostraca_NA
ASV_14869	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Malacostraca	Malacostraca_NA	Malacostraca_NA
ASV_14966	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Malacostraca	Malacostraca_NA	Malacostraca_NA
ASV_15224	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Malacostraca	Malacostraca_NA	Malacostraca_NA
ASV_247	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Maxillopoda_NA	Maxillopoda_NA
ASV_250	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Maxillopoda_NA	Maxillopoda_NA
ASV_1831	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Maxillopoda_NA	Maxillopoda_NA
ASV_2487	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Maxillopoda_NA	Maxillopoda_NA
ASV_3030	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Maxillopoda_NA	Maxillopoda_NA
ASV_3184	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Maxillopoda_NA	Maxillopoda_NA
ASV_3241	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Maxillopoda_NA	Maxillopoda_NA
ASV_12650	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Maxillopoda_NA	Maxillopoda_NA
ASV_14837	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Maxillopoda_NA	Maxillopoda_NA
ASV_6376	Bacteria	Bacteria_X	Rokubacteria	NC10	Methylomirabilales	Methylomirabilaceae	Methylomirabilaceae_NA	Methylomirabilaceae_NA
ASV_6454	Bacteria	Bacteria_X	Rokubacteria	NC10	Methylomirabilales	Methylomirabilaceae	Methylomirabilaceae_NA	Methylomirabilaceae_NA
ASV_2277	Bacteria	Bacteria_X	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonaceae	Methylomonaceae_NA	Methylomonaceae_NA
ASV_7561	Bacteria	Bacteria_X	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonaceae	Methylomonaceae_NA	Methylomonaceae_NA
ASV_10225	Bacteria	Bacteria_X	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonaceae	Methylomonaceae_NA	Methylomonaceae_NA
ASV_8667	Bacteria	Bacteria_X	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	Methylophilaceae_NA	Methylophilaceae_NA
ASV_5464	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	Microscillaceae_NA	Microscillaceae_NA
ASV_6748	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	Microscillaceae_NA	Microscillaceae_NA
ASV_11483	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	Microscillaceae_NA	Microscillaceae_NA
ASV_13622	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	Microscillaceae_NA	Microscillaceae_NA
ASV_14130	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	Microscillaceae_NA	Microscillaceae_NA
ASV_10300	Eukaryota	Alveolata	Ciliophora	Nassophorea	Nassophorea_X	Microthoracida	Microthoracida_NA	Microthoracida_NA
ASV_4063	Bacteria	Bacteria_X	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriales_NA	Acidobacteriales_NA	Acidobacteriales_NA
ASV_4463	Bacteria	Bacteria_X	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriales_NA	Acidobacteriales_NA	Acidobacteriales_NA
ASV_4986	Bacteria	Bacteria_X	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriales_NA	Acidobacteriales_NA	Acidobacteriales_NA
ASV_5265	Bacteria	Bacteria_X	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriales_NA	Acidobacteriales_NA	Acidobacteriales_NA
ASV_6856	Bacteria	Bacteria_X	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriales_NA	Acidobacteriales_NA	Acidobacteriales_NA
ASV_7070	Bacteria	Bacteria_X	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriales_NA	Acidobacteriales_NA	Acidobacteriales_NA
ASV_9094	Bacteria	Bacteria_X	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriales_NA	Acidobacteriales_NA	Acidobacteriales_NA
ASV_13555	Bacteria	Bacteria_X	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriales_NA	Acidobacteriales_NA	Acidobacteriales_NA
ASV_10354	Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Amphitremida	Amphitremida_NA	Amphitremida_NA	Amphitremida_NA
ASV_14128	Bacteria	Bacteria_X	Dependentiae	Babeliae	Babeliales	Babeliales_NA	Babeliales_NA	Babeliales_NA
ASV_11864	Bacteria	Bacteria_X	Firmicutes	Bacilli	Bacillales	Bacillales_NA	Bacillales_NA	Bacillales_NA
ASV_3132	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Bacillariophyta_X_NA	Bacillariophyta_X_NA	Bacillariophyta_X_NA
ASV_4161	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Bacillariophyta_X_NA	Bacillariophyta_X_NA	Bacillariophyta_X_NA
ASV_4310	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Bacillariophyta_X_NA	Bacillariophyta_X_NA	Bacillariophyta_X_NA
ASV_4925	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Bacillariophyta_X_NA	Bacillariophyta_X_NA	Bacillariophyta_X_NA
ASV_5089	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Bacillariophyta_X_NA	Bacillariophyta_X_NA	Bacillariophyta_X_NA
ASV_7586	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Bacillariophyta_X_NA	Bacillariophyta_X_NA	Bacillariophyta_X_NA
ASV_9388	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Bacillariophyta_X_NA	Bacillariophyta_X_NA	Bacillariophyta_X_NA
ASV_10718	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Bacillariophyta_X_NA	Bacillariophyta_X_NA	Bacillariophyta_X_NA
ASV_11206	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Bacillariophyta_X_NA	Bacillariophyta_X_NA	Bacillariophyta_X_NA
ASV_11980	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Bacillariophyta_X_NA	Bacillariophyta_X_NA	Bacillariophyta_X_NA
ASV_12120	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Bacillariophyta_X_NA	Bacillariophyta_X_NA	Bacillariophyta_X_NA
ASV_12766	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Bacillariophyta_X_NA	Bacillariophyta_X_NA	Bacillariophyta_X_NA
ASV_1324	Eukaryota:plas	Stramenopiles:plas	Ochrophyta:plas	Bacillariophyta:plas	Bacillariophyta_X:plas	Bacillariophyta_X:plas_NA	Bacillariophyta_X:plas_NA	Bacillariophyta_X:plas_NA
ASV_1498	Eukaryota:plas	Stramenopiles:plas	Ochrophyta:plas	Bacillariophyta:plas	Bacillariophyta_X:plas	Bacillariophyta_X:plas_NA	Bacillariophyta_X:plas_NA	Bacillariophyta_X:plas_NA
ASV_1925	Eukaryota:plas	Stramenopiles:plas	Ochrophyta:plas	Bacillariophyta:plas	Bacillariophyta_X:plas	Bacillariophyta_X:plas_NA	Bacillariophyta_X:plas_NA	Bacillariophyta_X:plas_NA
ASV_2426	Eukaryota:plas	Stramenopiles:plas	Ochrophyta:plas	Bacillariophyta:plas	Bacillariophyta_X:plas	Bacillariophyta_X:plas_NA	Bacillariophyta_X:plas_NA	Bacillariophyta_X:plas_NA
ASV_3326	Eukaryota:plas	Stramenopiles:plas	Ochrophyta:plas	Bacillariophyta:plas	Bacillariophyta_X:plas	Bacillariophyta_X:plas_NA	Bacillariophyta_X:plas_NA	Bacillariophyta_X:plas_NA
ASV_4069	Eukaryota:plas	Stramenopiles:plas	Ochrophyta:plas	Bacillariophyta:plas	Bacillariophyta_X:plas	Bacillariophyta_X:plas_NA	Bacillariophyta_X:plas_NA	Bacillariophyta_X:plas_NA
ASV_5193	Eukaryota:plas	Stramenopiles:plas	Ochrophyta:plas	Bacillariophyta:plas	Bacillariophyta_X:plas	Bacillariophyta_X:plas_NA	Bacillariophyta_X:plas_NA	Bacillariophyta_X:plas_NA
ASV_8243	Eukaryota:plas	Stramenopiles:plas	Ochrophyta:plas	Bacillariophyta:plas	Bacillariophyta_X:plas	Bacillariophyta_X:plas_NA	Bacillariophyta_X:plas_NA	Bacillariophyta_X:plas_NA
ASV_7002	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_NA	Bacteroidales_NA	Bacteroidales_NA
ASV_9912	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_NA	Bacteroidales_NA	Bacteroidales_NA
ASV_11514	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_NA	Bacteroidales_NA	Bacteroidales_NA
ASV_12695	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_NA	Bacteroidales_NA	Bacteroidales_NA
ASV_13632	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_NA	Bacteroidales_NA	Bacteroidales_NA
ASV_14148	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_NA	Bacteroidales_NA	Bacteroidales_NA
ASV_14176	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_NA	Bacteroidales_NA	Bacteroidales_NA
